Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
16,drone_5,19.4719,6.8284,17.0000,17.0000,"10.685,3.844,0.886;8.125,15.529,0.314;2.987,8.979,0.347;14.972,9.196,0.252;12.643,17.829,2.051;9.002,19.452,0.900;17.102,14.238,0.714;2.516,6.302,0.901;5.242,19.404,0.500;8.127,4.352,0.409;6.931,3.937,1.746;7.442,5.551,0.435;17.179,1.467,0.222;4.754,5.890,0.274;14.682,9.797,0.426;15.881,13.517,1.156;1.699,13.180,1.230;0.564,4.493,0.212;3.892,13.731,0.770;14.371,6.442,0.349;9.182,11.882,0.498;6.918,18.008,0.319;16.304,9.104,0.353;15.546,8.256,0.776;19.371,2.344,0.216;8.868,14.089,1.269;10.610,16.941,0.460;3.655,11.781,0.793;9.917,5.596,1.099;5.544,18.051,1.014;0.580,11.040,0.302;3.171,17.906,0.349;9.289,3.310,0.342;6.917,5.190,0.851;4.049,13.710,0.765;10.596,17.091,1.236;7.435,6.794,0.247;7.794,17.012,1.780;5.816,15.059,0.837;17.441,12.391,2.064;15.696,11.974,0.438;19.765,15.285,0.378;17.965,1.007,0.278;2.186,10.581,0.385;16.997,10.592,0.477;5.243,3.890,0.319;19.124,13.155,0.648;0.588,10.341,0.362;9.213,19.580,0.765;4.049,5.994,0.862;15.986,1.776,0.433;18.917,11.076,1.150;6.412,4.443,1.141;7.181,18.077,0.674;7.906,6.127,0.208;18.124,10.655,1.108;3.694,18.535,0.447;0.592,4.878,0.232;11.419,2.657,0.404;15.108,13.321,1.764;9.146,14.115,1.080;16.386,10.263,0.313;10.761,11.485,0.242;5.236,15.987,0.292;3.865,18.480,0.900;12.430,13.545,1.176;4.774,6.518,0.739;15.858,8.099,1.195;12.257,12.528,0.321;2.173,8.197,0.941;7.200,0.866,0.825;12.767,18.242,1.936;13.457,13.147,1.750;19.827,12.837,0.206;7.374,19.749,0.485;18.032,8.388,1.146;7.703,1.887,1.217;7.620,5.669,0.870;3.211,7.561,1.070;8.562,5.540,0.317;4.581,14.064,1.103;2.006,7.892,1.047;9.266,11.631,0.621;15.668,10.410,1.538"
16,drone_6,16.2131,5.6269,17.0000,17.0000,"10.685,3.844,0.886;8.125,15.529,0.314;2.987,8.979,0.347;14.972,9.196,0.252;12.643,17.829,2.051;9.002,19.452,0.900;17.102,14.238,0.714;2.516,6.302,0.901;5.242,19.404,0.500;8.127,4.352,0.409;6.931,3.937,1.746;7.442,5.551,0.435;17.179,1.467,0.222;4.754,5.890,0.274;14.682,9.797,0.426;15.881,13.517,1.156;1.699,13.180,1.230;0.564,4.493,0.212;3.892,13.731,0.770;14.371,6.442,0.349;9.182,11.882,0.498;6.918,18.008,0.319;16.304,9.104,0.353;15.546,8.256,0.776;19.371,2.344,0.216;8.868,14.089,1.269;10.610,16.941,0.460;3.655,11.781,0.793;9.917,5.596,1.099;5.544,18.051,1.014;0.580,11.040,0.302;3.171,17.906,0.349;9.289,3.310,0.342;6.917,5.190,0.851;4.049,13.710,0.765;10.596,17.091,1.236;7.435,6.794,0.247;7.794,17.012,1.780;5.816,15.059,0.837;17.441,12.391,2.064;15.696,11.974,0.438;19.765,15.285,0.378;17.965,1.007,0.278;2.186,10.581,0.385;16.997,10.592,0.477;5.243,3.890,0.319;19.124,13.155,0.648;0.588,10.341,0.362;9.213,19.580,0.765;4.049,5.994,0.862;15.986,1.776,0.433;18.917,11.076,1.150;6.412,4.443,1.141;7.181,18.077,0.674;7.906,6.127,0.208;18.124,10.655,1.108;3.694,18.535,0.447;0.592,4.878,0.232;11.419,2.657,0.404;15.108,13.321,1.764;9.146,14.115,1.080;16.386,10.263,0.313;10.761,11.485,0.242;5.236,15.987,0.292;3.865,18.480,0.900;12.430,13.545,1.176;4.774,6.518,0.739;15.858,8.099,1.195;12.257,12.528,0.321;2.173,8.197,0.941;7.200,0.866,0.825;12.767,18.242,1.936;13.457,13.147,1.750;19.827,12.837,0.206;7.374,19.749,0.485;18.032,8.388,1.146;7.703,1.887,1.217;7.620,5.669,0.870;3.211,7.561,1.070;8.562,5.540,0.317;4.581,14.064,1.103;2.006,7.892,1.047;9.266,11.631,0.621;15.668,10.410,1.538"
16,drone_8,-100.0000,-100.0000,17.0000,17.0000,"10.685,3.844,0.886;8.125,15.529,0.314;2.987,8.979,0.347;14.972,9.196,0.252;12.643,17.829,2.051;9.002,19.452,0.900;17.102,14.238,0.714;2.516,6.302,0.901;5.242,19.404,0.500;8.127,4.352,0.409;6.931,3.937,1.746;7.442,5.551,0.435;17.179,1.467,0.222;4.754,5.890,0.274;14.682,9.797,0.426;15.881,13.517,1.156;1.699,13.180,1.230;0.564,4.493,0.212;3.892,13.731,0.770;14.371,6.442,0.349;9.182,11.882,0.498;6.918,18.008,0.319;16.304,9.104,0.353;15.546,8.256,0.776;19.371,2.344,0.216;8.868,14.089,1.269;10.610,16.941,0.460;3.655,11.781,0.793;9.917,5.596,1.099;5.544,18.051,1.014;0.580,11.040,0.302;3.171,17.906,0.349;9.289,3.310,0.342;6.917,5.190,0.851;4.049,13.710,0.765;10.596,17.091,1.236;7.435,6.794,0.247;7.794,17.012,1.780;5.816,15.059,0.837;17.441,12.391,2.064;15.696,11.974,0.438;19.765,15.285,0.378;17.965,1.007,0.278;2.186,10.581,0.385;16.997,10.592,0.477;5.243,3.890,0.319;19.124,13.155,0.648;0.588,10.341,0.362;9.213,19.580,0.765;4.049,5.994,0.862;15.986,1.776,0.433;18.917,11.076,1.150;6.412,4.443,1.141;7.181,18.077,0.674;7.906,6.127,0.208;18.124,10.655,1.108;3.694,18.535,0.447;0.592,4.878,0.232;11.419,2.657,0.404;15.108,13.321,1.764;9.146,14.115,1.080;16.386,10.263,0.313;10.761,11.485,0.242;5.236,15.987,0.292;3.865,18.480,0.900;12.430,13.545,1.176;4.774,6.518,0.739;15.858,8.099,1.195;12.257,12.528,0.321;2.173,8.197,0.941;7.200,0.866,0.825;12.767,18.242,1.936;13.457,13.147,1.750;19.827,12.837,0.206;7.374,19.749,0.485;18.032,8.388,1.146;7.703,1.887,1.217;7.620,5.669,0.870;3.211,7.561,1.070;8.562,5.540,0.317;4.581,14.064,1.103;2.006,7.892,1.047;9.266,11.631,0.621;15.668,10.410,1.538"
17,drone_0,15.8417,4.2018,17.0000,17.0000,"10.685,3.844,0.886;8.125,15.529,0.314;2.987,8.979,0.347;14.972,9.196,0.252;12.643,17.829,2.051;9.002,19.452,0.900;17.102,14.238,0.714;2.516,6.302,0.901;5.242,19.404,0.500;8.127,4.352,0.409;6.931,3.937,1.746;7.442,5.551,0.435;17.179,1.467,0.222;4.754,5.890,0.274;14.682,9.797,0.426;15.881,13.517,1.156;1.699,13.180,1.230;0.564,4.493,0.212;3.892,13.731,0.770;14.371,6.442,0.349;9.182,11.882,0.498;6.918,18.008,0.319;16.304,9.104,0.353;15.546,8.256,0.776;19.371,2.344,0.216;8.868,14.089,1.269;10.610,16.941,0.460;3.655,11.781,0.793;9.917,5.596,1.099;5.544,18.051,1.014;0.580,11.040,0.302;3.171,17.906,0.349;9.289,3.310,0.342;6.917,5.190,0.851;4.049,13.710,0.765;10.596,17.091,1.236;7.435,6.794,0.247;7.794,17.012,1.780;5.816,15.059,0.837;17.441,12.391,2.064;15.696,11.974,0.438;19.765,15.285,0.378;17.965,1.007,0.278;2.186,10.581,0.385;16.997,10.592,0.477;5.243,3.890,0.319;19.124,13.155,0.648;0.588,10.341,0.362;9.213,19.580,0.765;4.049,5.994,0.862;15.986,1.776,0.433;18.917,11.076,1.150;6.412,4.443,1.141;7.181,18.077,0.674;7.906,6.127,0.208;18.124,10.655,1.108;3.694,18.535,0.447;0.592,4.878,0.232;11.419,2.657,0.404;15.108,13.321,1.764;9.146,14.115,1.080;16.386,10.263,0.313;10.761,11.485,0.242;5.236,15.987,0.292;3.865,18.480,0.900;12.430,13.545,1.176;4.774,6.518,0.739;15.858,8.099,1.195;12.257,12.528,0.321;2.173,8.197,0.941;7.200,0.866,0.825;12.767,18.242,1.936;13.457,13.147,1.750;19.827,12.837,0.206;7.374,19.749,0.485;18.032,8.388,1.146;7.703,1.887,1.217;7.620,5.669,0.870;3.211,7.561,1.070;8.562,5.540,0.317;4.581,14.064,1.103;2.006,7.892,1.047;9.266,11.631,0.621;15.668,10.410,1.538"
17,drone_1,9.2724,10.4454,17.0000,17.0000,"10.685,3.844,0.886;8.125,15.529,0.314;2.987,8.979,0.347;14.972,9.196,0.252;12.643,17.829,2.051;9.002,19.452,0.900;17.102,14.238,0.714;2.516,6.302,0.901;5.242,19.404,0.500;8.127,4.352,0.409;6.931,3.937,1.746;7.442,5.551,0.435;17.179,1.467,0.222;4.754,5.890,0.274;14.682,9.797,0.426;15.881,13.517,1.156;1.699,13.180,1.230;0.564,4.493,0.212;3.892,13.731,0.770;14.371,6.442,0.349;9.182,11.882,0.498;6.918,18.008,0.319;16.304,9.104,0.353;15.546,8.256,0.776;19.371,2.344,0.216;8.868,14.089,1.269;10.610,16.941,0.460;3.655,11.781,0.793;9.917,5.596,1.099;5.544,18.051,1.014;0.580,11.040,0.302;3.171,17.906,0.349;9.289,3.310,0.342;6.917,5.190,0.851;4.049,13.710,0.765;10.596,17.091,1.236;7.435,6.794,0.247;7.794,17.012,1.780;5.816,15.059,0.837;17.441,12.391,2.064;15.696,11.974,0.438;19.765,15.285,0.378;17.965,1.007,0.278;2.186,10.581,0.385;16.997,10.592,0.477;5.243,3.890,0.319;19.124,13.155,0.648;0.588,10.341,0.362;9.213,19.580,0.765;4.049,5.994,0.862;15.986,1.776,0.433;18.917,11.076,1.150;6.412,4.443,1.141;7.181,18.077,0.674;7.906,6.127,0.208;18.124,10.655,1.108;3.694,18.535,0.447;0.592,4.878,0.232;11.419,2.657,0.404;15.108,13.321,1.764;9.146,14.115,1.080;16.386,10.263,0.313;10.761,11.485,0.242;5.236,15.987,0.292;3.865,18.480,0.900;12.430,13.545,1.176;4.774,6.518,0.739;15.858,8.099,1.195;12.257,12.528,0.321;2.173,8.197,0.941;7.200,0.866,0.825;12.767,18.242,1.936;13.457,13.147,1.750;19.827,12.837,0.206;7.374,19.749,0.485;18.032,8.388,1.146;7.703,1.887,1.217;7.620,5.669,0.870;3.211,7.561,1.070;8.562,5.540,0.317;4.581,14.064,1.103;2.006,7.892,1.047;9.266,11.631,0.621;15.668,10.410,1.538"
17,drone_4,8.7652,9.1227,17.0000,17.0000,"10.685,3.844,0.886;8.125,15.529,0.314;2.987,8.979,0.347;14.972,9.196,0.252;12.643,17.829,2.051;9.002,19.452,0.900;17.102,14.238,0.714;2.516,6.302,0.901;5.242,19.404,0.500;8.127,4.352,0.409;6.931,3.937,1.746;7.442,5.551,0.435;17.179,1.467,0.222;4.754,5.890,0.274;14.682,9.797,0.426;15.881,13.517,1.156;1.699,13.180,1.230;0.564,4.493,0.212;3.892,13.731,0.770;14.371,6.442,0.349;9.182,11.882,0.498;6.918,18.008,0.319;16.304,9.104,0.353;15.546,8.256,0.776;19.371,2.344,0.216;8.868,14.089,1.269;10.610,16.941,0.460;3.655,11.781,0.793;9.917,5.596,1.099;5.544,18.051,1.014;0.580,11.040,0.302;3.171,17.906,0.349;9.289,3.310,0.342;6.917,5.190,0.851;4.049,13.710,0.765;10.596,17.091,1.236;7.435,6.794,0.247;7.794,17.012,1.780;5.816,15.059,0.837;17.441,12.391,2.064;15.696,11.974,0.438;19.765,15.285,0.378;17.965,1.007,0.278;2.186,10.581,0.385;16.997,10.592,0.477;5.243,3.890,0.319;19.124,13.155,0.648;0.588,10.341,0.362;9.213,19.580,0.765;4.049,5.994,0.862;15.986,1.776,0.433;18.917,11.076,1.150;6.412,4.443,1.141;7.181,18.077,0.674;7.906,6.127,0.208;18.124,10.655,1.108;3.694,18.535,0.447;0.592,4.878,0.232;11.419,2.657,0.404;15.108,13.321,1.764;9.146,14.115,1.080;16.386,10.263,0.313;10.761,11.485,0.242;5.236,15.987,0.292;3.865,18.480,0.900;12.430,13.545,1.176;4.774,6.518,0.739;15.858,8.099,1.195;12.257,12.528,0.321;2.173,8.197,0.941;7.200,0.866,0.825;12.767,18.242,1.936;13.457,13.147,1.750;19.827,12.837,0.206;7.374,19.749,0.485;18.032,8.388,1.146;7.703,1.887,1.217;7.620,5.669,0.870;3.211,7.561,1.070;8.562,5.540,0.317;4.581,14.064,1.103;2.006,7.892,1.047;9.266,11.631,0.621;15.668,10.410,1.538"
17,drone_5,19.4558,7.0277,17.0000,17.0000,"10.685,3.844,0.886;8.125,15.529,0.314;2.987,8.979,0.347;14.972,9.196,0.252;12.643,17.829,2.051;9.002,19.452,0.900;17.102,14.238,0.714;2.516,6.302,0.901;5.242,19.404,0.500;8.127,4.352,0.409;6.931,3.937,1.746;7.442,5.551,0.435;17.179,1.467,0.222;4.754,5.890,0.274;14.682,9.797,0.426;15.881,13.517,1.156;1.699,13.180,1.230;0.564,4.493,0.212;3.892,13.731,0.770;14.371,6.442,0.349;9.182,11.882,0.498;6.918,18.008,0.319;16.304,9.104,0.353;15.546,8.256,0.776;19.371,2.344,0.216;8.868,14.089,1.269;10.610,16.941,0.460;3.655,11.781,0.793;9.917,5.596,1.099;5.544,18.051,1.014;0.580,11.040,0.302;3.171,17.906,0.349;9.289,3.310,0.342;6.917,5.190,0.851;4.049,13.710,0.765;10.596,17.091,1.236;7.435,6.794,0.247;7.794,17.012,1.780;5.816,15.059,0.837;17.441,12.391,2.064;15.696,11.974,0.438;19.765,15.285,0.378;17.965,1.007,0.278;2.186,10.581,0.385;16.997,10.592,0.477;5.243,3.890,0.319;19.124,13.155,0.648;0.588,10.341,0.362;9.213,19.580,0.765;4.049,5.994,0.862;15.986,1.776,0.433;18.917,11.076,1.150;6.412,4.443,1.141;7.181,18.077,0.674;7.906,6.127,0.208;18.124,10.655,1.108;3.694,18.535,0.447;0.592,4.878,0.232;11.419,2.657,0.404;15.108,13.321,1.764;9.146,14.115,1.080;16.386,10.263,0.313;10.761,11.485,0.242;5.236,15.987,0.292;3.865,18.480,0.900;12.430,13.545,1.176;4.774,6.518,0.739;15.858,8.099,1.195;12.257,12.528,0.321;2.173,8.197,0.941;7.200,0.866,0.825;12.767,18.242,1.936;13.457,13.147,1.750;19.827,12.837,0.206;7.374,19.749,0.485;18.032,8.388,1.146;7.703,1.887,1.217;7.620,5.669,0.870;3.211,7.561,1.070;8.562,5.540,0.317;4.581,14.064,1.103;2.006,7.892,1.047;9.266,11.631,0.621;15.668,10.410,1.538"
17,drone_6,16.4108,5.6569,17.0000,17.0000,"10.685,3.844,0.886;8.125,15.529,0.314;2.987,8.979,0.347;14.972,9.196,0.252;12.643,17.829,2.051;9.002,19.452,0.900;17.102,14.238,0.714;2.516,6.302,0.901;5.242,19.404,0.500;8.127,4.352,0.409;6.931,3.937,1.746;7.442,5.551,0.435;17.179,1.467,0.222;4.754,5.890,0.274;14.682,9.797,0.426;15.881,13.517,1.156;1.699,13.180,1.230;0.564,4.493,0.212;3.892,13.731,0.770;14.371,6.442,0.349;9.182,11.882,0.498;6.918,18.008,0.319;16.304,9.104,0.353;15.546,8.256,0.776;19.371,2.344,0.216;8.868,14.089,1.269;10.610,16.941,0.460;3.655,11.781,0.793;9.917,5.596,1.099;5.544,18.051,1.014;0.580,11.040,0.302;3.171,17.906,0.349;9.289,3.310,0.342;6.917,5.190,0.851;4.049,13.710,0.765;10.596,17.091,1.236;7.435,6.794,0.247;7.794,17.012,1.780;5.816,15.059,0.837;17.441,12.391,2.064;15.696,11.974,0.438;19.765,15.285,0.378;17.965,1.007,0.278;2.186,10.581,0.385;16.997,10.592,0.477;5.243,3.890,0.319;19.124,13.155,0.648;0.588,10.341,0.362;9.213,19.580,0.765;4.049,5.994,0.862;15.986,1.776,0.433;18.917,11.076,1.150;6.412,4.443,1.141;7.181,18.077,0.674;7.906,6.127,0.208;18.124,10.655,1.108;3.694,18.535,0.447;0.592,4.878,0.232;11.419,2.657,0.404;15.108,13.321,1.764;9.146,14.115,1.080;16.386,10.263,0.313;10.761,11.485,0.242;5.236,15.987,0.292;3.865,18.480,0.900;12.430,13.545,1.176;4.774,6.518,0.739;15.858,8.099,1.195;12.257,12.528,0.321;2.173,8.197,0.941;7.200,0.866,0.825;12.767,18.242,1.936;13.457,13.147,1.750;19.827,12.837,0.206;7.374,19.749,0.485;18.032,8.388,1.146;7.703,1.887,1.217;7.620,5.669,0.870;3.211,7.561,1.070;8.562,5.540,0.317;4.581,14.064,1.103;2.006,7.892,1.047;9.266,11.631,0.621;15.668,10.410,1.538"
18,drone_0,15.9811,4.3451,17.0000,17.0000,"10.685,3.844,0.886;8.125,15.529,0.314;2.987,8.979,0.347;14.972,9.196,0.252;12.643,17.829,2.051;9.002,19.452,0.900;17.102,14.238,0.714;2.516,6.302,0.901;5.242,19.404,0.500;8.127,4.352,0.409;6.931,3.937,1.746;7.442,5.551,0.435;17.179,1.467,0.222;4.754,5.890,0.274;14.682,9.797,0.426;15.881,13.517,1.156;1.699,13.180,1.230;0.564,4.493,0.212;3.892,13.731,0.770;14.371,6.442,0.349;9.182,11.882,0.498;6.918,18.008,0.319;16.304,9.104,0.353;15.546,8.256,0.776;19.371,2.344,0.216;8.868,14.089,1.269;10.610,16.941,0.460;3.655,11.781,0.793;9.917,5.596,1.099;5.544,18.051,1.014;0.580,11.040,0.302;3.171,17.906,0.349;9.289,3.310,0.342;6.917,5.190,0.851;4.049,13.710,0.765;10.596,17.091,1.236;7.435,6.794,0.247;7.794,17.012,1.780;5.816,15.059,0.837;17.441,12.391,2.064;15.696,11.974,0.438;19.765,15.285,0.378;17.965,1.007,0.278;2.186,10.581,0.385;16.997,10.592,0.477;5.243,3.890,0.319;19.124,13.155,0.648;0.588,10.341,0.362;9.213,19.580,0.765;4.049,5.994,0.862;15.986,1.776,0.433;18.917,11.076,1.150;6.412,4.443,1.141;7.181,18.077,0.674;7.906,6.127,0.208;18.124,10.655,1.108;3.694,18.535,0.447;0.592,4.878,0.232;11.419,2.657,0.404;15.108,13.321,1.764;9.146,14.115,1.080;16.386,10.263,0.313;10.761,11.485,0.242;5.236,15.987,0.292;3.865,18.480,0.900;12.430,13.545,1.176;4.774,6.518,0.739;15.858,8.099,1.195;12.257,12.528,0.321;2.173,8.197,0.941;7.200,0.866,0.825;12.767,18.242,1.936;13.457,13.147,1.750;19.827,12.837,0.206;7.374,19.749,0.485;18.032,8.388,1.146;7.703,1.887,1.217;7.620,5.669,0.870;3.211,7.561,1.070;8.562,5.540,0.317;4.581,14.064,1.103;2.006,7.892,1.047;9.266,11.631,0.621;15.668,10.410,1.538"
18,drone_1,9.4721,10.4565,17.0000,17.0000,"10.685,3.844,0.886;8.125,15.529,0.314;2.987,8.979,0.347;14.972,9.196,0.252;12.643,17.829,2.051;9.002,19.452,0.900;17.102,14.238,0.714;2.516,6.302,0.901;5.242,19.404,0.500;8.127,4.352,0.409;6.931,3.937,1.746;7.442,5.551,0.435;17.179,1.467,0.222;4.754,5.890,0.274;14.682,9.797,0.426;15.881,13.517,1.156;1.699,13.180,1.230;0.564,4.493,0.212;3.892,13.731,0.770;14.371,6.442,0.349;9.182,11.882,0.498;6.918,18.008,0.319;16.304,9.104,0.353;15.546,8.256,0.776;19.371,2.344,0.216;8.868,14.089,1.269;10.610,16.941,0.460;3.655,11.781,0.793;9.917,5.596,1.099;5.544,18.051,1.014;0.580,11.040,0.302;3.171,17.906,0.349;9.289,3.310,0.342;6.917,5.190,0.851;4.049,13.710,0.765;10.596,17.091,1.236;7.435,6.794,0.247;7.794,17.012,1.780;5.816,15.059,0.837;17.441,12.391,2.064;15.696,11.974,0.438;19.765,15.285,0.378;17.965,1.007,0.278;2.186,10.581,0.385;16.997,10.592,0.477;5.243,3.890,0.319;19.124,13.155,0.648;0.588,10.341,0.362;9.213,19.580,0.765;4.049,5.994,0.862;15.986,1.776,0.433;18.917,11.076,1.150;6.412,4.443,1.141;7.181,18.077,0.674;7.906,6.127,0.208;18.124,10.655,1.108;3.694,18.535,0.447;0.592,4.878,0.232;11.419,2.657,0.404;15.108,13.321,1.764;9.146,14.115,1.080;16.386,10.263,0.313;10.761,11.485,0.242;5.236,15.987,0.292;3.865,18.480,0.900;12.430,13.545,1.176;4.774,6.518,0.739;15.858,8.099,1.195;12.257,12.528,0.321;2.173,8.197,0.941;7.200,0.866,0.825;12.767,18.242,1.936;13.457,13.147,1.750;19.827,12.837,0.206;7.374,19.749,0.485;18.032,8.388,1.146;7.703,1.887,1.217;7.620,5.669,0.870;3.211,7.561,1.070;8.562,5.540,0.317;4.581,14.064,1.103;2.006,7.892,1.047;9.266,11.631,0.621;15.668,10.410,1.538"
18,drone_4,8.9652,9.1217,17.0000,17.0000,"10.685,3.844,0.886;8.125,15.529,0.314;2.987,8.979,0.347;14.972,9.196,0.252;12.643,17.829,2.051;9.002,19.452,0.900;17.102,14.238,0.714;2.516,6.302,0.901;5.242,19.404,0.500;8.127,4.352,0.409;6.931,3.937,1.746;7.442,5.551,0.435;17.179,1.467,0.222;4.754,5.890,0.274;14.682,9.797,0.426;15.881,13.517,1.156;1.699,13.180,1.230;0.564,4.493,0.212;3.892,13.731,0.770;14.371,6.442,0.349;9.182,11.882,0.498;6.918,18.008,0.319;16.304,9.104,0.353;15.546,8.256,0.776;19.371,2.344,0.216;8.868,14.089,1.269;10.610,16.941,0.460;3.655,11.781,0.793;9.917,5.596,1.099;5.544,18.051,1.014;0.580,11.040,0.302;3.171,17.906,0.349;9.289,3.310,0.342;6.917,5.190,0.851;4.049,13.710,0.765;10.596,17.091,1.236;7.435,6.794,0.247;7.794,17.012,1.780;5.816,15.059,0.837;17.441,12.391,2.064;15.696,11.974,0.438;19.765,15.285,0.378;17.965,1.007,0.278;2.186,10.581,0.385;16.997,10.592,0.477;5.243,3.890,0.319;19.124,13.155,0.648;0.588,10.341,0.362;9.213,19.580,0.765;4.049,5.994,0.862;15.986,1.776,0.433;18.917,11.076,1.150;6.412,4.443,1.141;7.181,18.077,0.674;7.906,6.127,0.208;18.124,10.655,1.108;3.694,18.535,0.447;0.592,4.878,0.232;11.419,2.657,0.404;15.108,13.321,1.764;9.146,14.115,1.080;16.386,10.263,0.313;10.761,11.485,0.242;5.236,15.987,0.292;3.865,18.480,0.900;12.430,13.545,1.176;4.774,6.518,0.739;15.858,8.099,1.195;12.257,12.528,0.321;2.173,8.197,0.941;7.200,0.866,0.825;12.767,18.242,1.936;13.457,13.147,1.750;19.827,12.837,0.206;7.374,19.749,0.485;18.032,8.388,1.146;7.703,1.887,1.217;7.620,5.669,0.870;3.211,7.561,1.070;8.562,5.540,0.317;4.581,14.064,1.103;2.006,7.892,1.047;9.266,11.631,0.621;15.668,10.410,1.538"
18,drone_5,19.4459,7.2117,17.0000,17.0000,"10.685,3.844,0.886;8.125,15.529,0.314;2.987,8.979,0.347;14.972,9.196,0.252;12.643,17.829,2.051;9.002,19.452,0.900;17.102,14.238,0.714;2.516,6.302,0.901;5.242,19.404,0.500;8.127,4.352,0.409;6.931,3.937,1.746;7.442,5.551,0.435;17.179,1.467,0.222;4.754,5.890,0.274;14.682,9.797,0.426;15.881,13.517,1.156;1.699,13.180,1.230;0.564,4.493,0.212;3.892,13.731,0.770;14.371,6.442,0.349;9.182,11.882,0.498;6.918,18.008,0.319;16.304,9.104,0.353;15.546,8.256,0.776;19.371,2.344,0.216;8.868,14.089,1.269;10.610,16.941,0.460;3.655,11.781,0.793;9.917,5.596,1.099;5.544,18.051,1.014;0.580,11.040,0.302;3.171,17.906,0.349;9.289,3.310,0.342;6.917,5.190,0.851;4.049,13.710,0.765;10.596,17.091,1.236;7.435,6.794,0.247;7.794,17.012,1.780;5.816,15.059,0.837;17.441,12.391,2.064;15.696,11.974,0.438;19.765,15.285,0.378;17.965,1.007,0.278;2.186,10.581,0.385;16.997,10.592,0.477;5.243,3.890,0.319;19.124,13.155,0.648;0.588,10.341,0.362;9.213,19.580,0.765;4.049,5.994,0.862;15.986,1.776,0.433;18.917,11.076,1.150;6.412,4.443,1.141;7.181,18.077,0.674;7.906,6.127,0.208;18.124,10.655,1.108;3.694,18.535,0.447;0.592,4.878,0.232;11.419,2.657,0.404;15.108,13.321,1.764;9.146,14.115,1.080;16.386,10.263,0.313;10.761,11.485,0.242;5.236,15.987,0.292;3.865,18.480,0.900;12.430,13.545,1.176;4.774,6.518,0.739;15.858,8.099,1.195;12.257,12.528,0.321;2.173,8.197,0.941;7.200,0.866,0.825;12.767,18.242,1.936;13.457,13.147,1.750;19.827,12.837,0.206;7.374,19.749,0.485;18.032,8.388,1.146;7.703,1.887,1.217;7.620,5.669,0.870;3.211,7.561,1.070;8.562,5.540,0.317;4.581,14.064,1.103;2.006,7.892,1.047;9.266,11.631,0.621;15.668,10.410,1.538"
18,drone_6,16.6085,5.6872,17.0000,17.0000,"10.685,3.844,0.886;8.125,15.529,0.314;2.987,8.979,0.347;14.972,9.196,0.252;12.643,17.829,2.051;9.002,19.452,0.900;17.102,14.238,0.714;2.516,6.302,0.901;5.242,19.404,0.500;8.127,4.352,0.409;6.931,3.937,1.746;7.442,5.551,0.435;17.179,1.467,0.222;4.754,5.890,0.274;14.682,9.797,0.426;15.881,13.517,1.156;1.699,13.180,1.230;0.564,4.493,0.212;3.892,13.731,0.770;14.371,6.442,0.349;9.182,11.882,0.498;6.918,18.008,0.319;16.304,9.104,0.353;15.546,8.256,0.776;19.371,2.344,0.216;8.868,14.089,1.269;10.610,16.941,0.460;3.655,11.781,0.793;9.917,5.596,1.099;5.544,18.051,1.014;0.580,11.040,0.302;3.171,17.906,0.349;9.289,3.310,0.342;6.917,5.190,0.851;4.049,13.710,0.765;10.596,17.091,1.236;7.435,6.794,0.247;7.794,17.012,1.780;5.816,15.059,0.837;17.441,12.391,2.064;15.696,11.974,0.438;19.765,15.285,0.378;17.965,1.007,0.278;2.186,10.581,0.385;16.997,10.592,0.477;5.243,3.890,0.319;19.124,13.155,0.648;0.588,10.341,0.362;9.213,19.580,0.765;4.049,5.994,0.862;15.986,1.776,0.433;18.917,11.076,1.150;6.412,4.443,1.141;7.181,18.077,0.674;7.906,6.127,0.208;18.124,10.655,1.108;3.694,18.535,0.447;0.592,4.878,0.232;11.419,2.657,0.404;15.108,13.321,1.764;9.146,14.115,1.080;16.386,10.263,0.313;10.761,11.485,0.242;5.236,15.987,0.292;3.865,18.480,0.900;12.430,13.545,1.176;4.774,6.518,0.739;15.858,8.099,1.195;12.257,12.528,0.321;2.173,8.197,0.941;7.200,0.866,0.825;12.767,18.242,1.936;13.457,13.147,1.750;19.827,12.837,0.206;7.374,19.749,0.485;18.032,8.388,1.146;7.703,1.887,1.217;7.620,5.669,0.870;3.211,7.561,1.070;8.562,5.540,0.317;4.581,14.064,1.103;2.006,7.892,1.047;9.266,11.631,0.621;15.668,10.410,1.538"
