Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
288,drone_8,18.3891,19.1946,17.0000,17.0000,"14.613,8.053,0.222;17.237,7.765,0.725;9.837,5.441,0.241;0.387,3.429,0.462;13.144,14.941,1.090;4.874,18.376,1.938;2.726,3.456,0.200;4.472,11.096,0.860;13.733,13.801,0.901;9.751,17.192,0.398;3.577,4.349,0.455;13.427,5.968,0.358;7.650,5.143,0.464;16.227,7.928,1.248;1.838,19.405,0.329;6.592,16.299,0.268;5.566,12.322,0.390;16.887,10.081,1.576;18.290,12.774,0.472;5.210,16.659,0.337;4.434,3.228,0.445;0.956,19.290,1.123;2.976,3.846,0.473;6.014,5.863,2.042;16.687,13.427,0.497;12.735,16.852,0.986;16.166,12.489,1.294;1.929,12.500,1.294;2.641,14.943,1.916;4.051,13.011,0.396;3.971,4.183,0.784;15.766,3.257,0.498;19.265,7.245,0.723;3.949,9.265,0.417;4.560,12.216,1.017;4.864,11.071,0.894;17.585,1.404,0.218;0.412,12.432,0.430;17.312,7.477,0.805;11.729,17.014,0.228;13.087,15.906,1.329;16.924,14.443,0.396;18.799,12.127,1.329;15.249,7.992,0.830;1.916,17.364,1.645;10.888,17.356,0.787;11.630,6.136,0.455;0.904,3.837,0.274;11.773,12.855,0.363;6.914,19.181,0.609;19.622,10.306,0.263;6.590,7.837,1.198;18.027,7.364,0.499;5.034,10.914,1.378;15.308,5.487,0.228;2.545,10.521,0.347;16.513,0.620,0.318;2.436,17.048,2.037;14.985,4.728,1.164;19.066,1.221,0.322;19.603,8.112,0.331;15.092,2.527,0.704;0.855,4.517,0.323;17.371,1.515,0.289;19.172,11.199,1.510;18.450,14.614,0.213;3.424,11.837,2.442;15.473,3.059,0.491;18.671,7.422,0.487;7.279,9.098,0.650;7.028,3.402,0.219;19.303,12.407,0.972;5.980,16.398,0.426;3.262,4.418,0.361;19.459,8.593,0.614;14.979,19.144,0.410;17.940,11.979,0.856;6.745,16.034,0.231;7.721,16.099,0.310;11.239,18.947,1.926;16.747,0.205,0.310;3.002,16.649,1.766;0.943,11.482,1.764"
289,drone_8,18.3945,19.2523,17.0000,17.0000,"14.613,8.053,0.222;17.237,7.765,0.725;9.837,5.441,0.241;0.387,3.429,0.462;13.144,14.941,1.090;4.874,18.376,1.938;2.726,3.456,0.200;4.472,11.096,0.860;13.733,13.801,0.901;9.751,17.192,0.398;3.577,4.349,0.455;13.427,5.968,0.358;7.650,5.143,0.464;16.227,7.928,1.248;1.838,19.405,0.329;6.592,16.299,0.268;5.566,12.322,0.390;16.887,10.081,1.576;18.290,12.774,0.472;5.210,16.659,0.337;4.434,3.228,0.445;0.956,19.290,1.123;2.976,3.846,0.473;6.014,5.863,2.042;16.687,13.427,0.497;12.735,16.852,0.986;16.166,12.489,1.294;1.929,12.500,1.294;2.641,14.943,1.916;4.051,13.011,0.396;3.971,4.183,0.784;15.766,3.257,0.498;19.265,7.245,0.723;3.949,9.265,0.417;4.560,12.216,1.017;4.864,11.071,0.894;17.585,1.404,0.218;0.412,12.432,0.430;17.312,7.477,0.805;11.729,17.014,0.228;13.087,15.906,1.329;16.924,14.443,0.396;18.799,12.127,1.329;15.249,7.992,0.830;1.916,17.364,1.645;10.888,17.356,0.787;11.630,6.136,0.455;0.904,3.837,0.274;11.773,12.855,0.363;6.914,19.181,0.609;19.622,10.306,0.263;6.590,7.837,1.198;18.027,7.364,0.499;5.034,10.914,1.378;15.308,5.487,0.228;2.545,10.521,0.347;16.513,0.620,0.318;2.436,17.048,2.037;14.985,4.728,1.164;19.066,1.221,0.322;19.603,8.112,0.331;15.092,2.527,0.704;0.855,4.517,0.323;17.371,1.515,0.289;19.172,11.199,1.510;18.450,14.614,0.213;3.424,11.837,2.442;15.473,3.059,0.491;18.671,7.422,0.487;7.279,9.098,0.650;7.028,3.402,0.219;19.303,12.407,0.972;5.980,16.398,0.426;3.262,4.418,0.361;19.459,8.593,0.614;14.979,19.144,0.410;17.940,11.979,0.856;6.745,16.034,0.231;7.721,16.099,0.310;11.239,18.947,1.926;16.747,0.205,0.310;3.002,16.649,1.766;0.943,11.482,1.764"
290,drone_8,18.3924,19.2988,17.0000,17.0000,"14.613,8.053,0.222;17.237,7.765,0.725;9.837,5.441,0.241;0.387,3.429,0.462;13.144,14.941,1.090;4.874,18.376,1.938;2.726,3.456,0.200;4.472,11.096,0.860;13.733,13.801,0.901;9.751,17.192,0.398;3.577,4.349,0.455;13.427,5.968,0.358;7.650,5.143,0.464;16.227,7.928,1.248;1.838,19.405,0.329;6.592,16.299,0.268;5.566,12.322,0.390;16.887,10.081,1.576;18.290,12.774,0.472;5.210,16.659,0.337;4.434,3.228,0.445;0.956,19.290,1.123;2.976,3.846,0.473;6.014,5.863,2.042;16.687,13.427,0.497;12.735,16.852,0.986;16.166,12.489,1.294;1.929,12.500,1.294;2.641,14.943,1.916;4.051,13.011,0.396;3.971,4.183,0.784;15.766,3.257,0.498;19.265,7.245,0.723;3.949,9.265,0.417;4.560,12.216,1.017;4.864,11.071,0.894;17.585,1.404,0.218;0.412,12.432,0.430;17.312,7.477,0.805;11.729,17.014,0.228;13.087,15.906,1.329;16.924,14.443,0.396;18.799,12.127,1.329;15.249,7.992,0.830;1.916,17.364,1.645;10.888,17.356,0.787;11.630,6.136,0.455;0.904,3.837,0.274;11.773,12.855,0.363;6.914,19.181,0.609;19.622,10.306,0.263;6.590,7.837,1.198;18.027,7.364,0.499;5.034,10.914,1.378;15.308,5.487,0.228;2.545,10.521,0.347;16.513,0.620,0.318;2.436,17.048,2.037;14.985,4.728,1.164;19.066,1.221,0.322;19.603,8.112,0.331;15.092,2.527,0.704;0.855,4.517,0.323;17.371,1.515,0.289;19.172,11.199,1.510;18.450,14.614,0.213;3.424,11.837,2.442;15.473,3.059,0.491;18.671,7.422,0.487;7.279,9.098,0.650;7.028,3.402,0.219;19.303,12.407,0.972;5.980,16.398,0.426;3.262,4.418,0.361;19.459,8.593,0.614;14.979,19.144,0.410;17.940,11.979,0.856;6.745,16.034,0.231;7.721,16.099,0.310;11.239,18.947,1.926;16.747,0.205,0.310;3.002,16.649,1.766;0.943,11.482,1.764"
291,drone_8,18.4056,19.3392,17.0000,17.0000,"14.613,8.053,0.222;17.237,7.765,0.725;9.837,5.441,0.241;0.387,3.429,0.462;13.144,14.941,1.090;4.874,18.376,1.938;2.726,3.456,0.200;4.472,11.096,0.860;13.733,13.801,0.901;9.751,17.192,0.398;3.577,4.349,0.455;13.427,5.968,0.358;7.650,5.143,0.464;16.227,7.928,1.248;1.838,19.405,0.329;6.592,16.299,0.268;5.566,12.322,0.390;16.887,10.081,1.576;18.290,12.774,0.472;5.210,16.659,0.337;4.434,3.228,0.445;0.956,19.290,1.123;2.976,3.846,0.473;6.014,5.863,2.042;16.687,13.427,0.497;12.735,16.852,0.986;16.166,12.489,1.294;1.929,12.500,1.294;2.641,14.943,1.916;4.051,13.011,0.396;3.971,4.183,0.784;15.766,3.257,0.498;19.265,7.245,0.723;3.949,9.265,0.417;4.560,12.216,1.017;4.864,11.071,0.894;17.585,1.404,0.218;0.412,12.432,0.430;17.312,7.477,0.805;11.729,17.014,0.228;13.087,15.906,1.329;16.924,14.443,0.396;18.799,12.127,1.329;15.249,7.992,0.830;1.916,17.364,1.645;10.888,17.356,0.787;11.630,6.136,0.455;0.904,3.837,0.274;11.773,12.855,0.363;6.914,19.181,0.609;19.622,10.306,0.263;6.590,7.837,1.198;18.027,7.364,0.499;5.034,10.914,1.378;15.308,5.487,0.228;2.545,10.521,0.347;16.513,0.620,0.318;2.436,17.048,2.037;14.985,4.728,1.164;19.066,1.221,0.322;19.603,8.112,0.331;15.092,2.527,0.704;0.855,4.517,0.323;17.371,1.515,0.289;19.172,11.199,1.510;18.450,14.614,0.213;3.424,11.837,2.442;15.473,3.059,0.491;18.671,7.422,0.487;7.279,9.098,0.650;7.028,3.402,0.219;19.303,12.407,0.972;5.980,16.398,0.426;3.262,4.418,0.361;19.459,8.593,0.614;14.979,19.144,0.410;17.940,11.979,0.856;6.745,16.034,0.231;7.721,16.099,0.310;11.239,18.947,1.926;16.747,0.205,0.310;3.002,16.649,1.766;0.943,11.482,1.764"
292,drone_8,18.4313,19.3634,17.0000,17.0000,"14.613,8.053,0.222;17.237,7.765,0.725;9.837,5.441,0.241;0.387,3.429,0.462;13.144,14.941,1.090;4.874,18.376,1.938;2.726,3.456,0.200;4.472,11.096,0.860;13.733,13.801,0.901;9.751,17.192,0.398;3.577,4.349,0.455;13.427,5.968,0.358;7.650,5.143,0.464;16.227,7.928,1.248;1.838,19.405,0.329;6.592,16.299,0.268;5.566,12.322,0.390;16.887,10.081,1.576;18.290,12.774,0.472;5.210,16.659,0.337;4.434,3.228,0.445;0.956,19.290,1.123;2.976,3.846,0.473;6.014,5.863,2.042;16.687,13.427,0.497;12.735,16.852,0.986;16.166,12.489,1.294;1.929,12.500,1.294;2.641,14.943,1.916;4.051,13.011,0.396;3.971,4.183,0.784;15.766,3.257,0.498;19.265,7.245,0.723;3.949,9.265,0.417;4.560,12.216,1.017;4.864,11.071,0.894;17.585,1.404,0.218;0.412,12.432,0.430;17.312,7.477,0.805;11.729,17.014,0.228;13.087,15.906,1.329;16.924,14.443,0.396;18.799,12.127,1.329;15.249,7.992,0.830;1.916,17.364,1.645;10.888,17.356,0.787;11.630,6.136,0.455;0.904,3.837,0.274;11.773,12.855,0.363;6.914,19.181,0.609;19.622,10.306,0.263;6.590,7.837,1.198;18.027,7.364,0.499;5.034,10.914,1.378;15.308,5.487,0.228;2.545,10.521,0.347;16.513,0.620,0.318;2.436,17.048,2.037;14.985,4.728,1.164;19.066,1.221,0.322;19.603,8.112,0.331;15.092,2.527,0.704;0.855,4.517,0.323;17.371,1.515,0.289;19.172,11.199,1.510;18.450,14.614,0.213;3.424,11.837,2.442;15.473,3.059,0.491;18.671,7.422,0.487;7.279,9.098,0.650;7.028,3.402,0.219;19.303,12.407,0.972;5.980,16.398,0.426;3.262,4.418,0.361;19.459,8.593,0.614;14.979,19.144,0.410;17.940,11.979,0.856;6.745,16.034,0.231;7.721,16.099,0.310;11.239,18.947,1.926;16.747,0.205,0.310;3.002,16.649,1.766;0.943,11.482,1.764"
293,drone_8,18.4697,19.3662,17.0000,17.0000,"14.613,8.053,0.222;17.237,7.765,0.725;9.837,5.441,0.241;0.387,3.429,0.462;13.144,14.941,1.090;4.874,18.376,1.938;2.726,3.456,0.200;4.472,11.096,0.860;13.733,13.801,0.901;9.751,17.192,0.398;3.577,4.349,0.455;13.427,5.968,0.358;7.650,5.143,0.464;16.227,7.928,1.248;1.838,19.405,0.329;6.592,16.299,0.268;5.566,12.322,0.390;16.887,10.081,1.576;18.290,12.774,0.472;5.210,16.659,0.337;4.434,3.228,0.445;0.956,19.290,1.123;2.976,3.846,0.473;6.014,5.863,2.042;16.687,13.427,0.497;12.735,16.852,0.986;16.166,12.489,1.294;1.929,12.500,1.294;2.641,14.943,1.916;4.051,13.011,0.396;3.971,4.183,0.784;15.766,3.257,0.498;19.265,7.245,0.723;3.949,9.265,0.417;4.560,12.216,1.017;4.864,11.071,0.894;17.585,1.404,0.218;0.412,12.432,0.430;17.312,7.477,0.805;11.729,17.014,0.228;13.087,15.906,1.329;16.924,14.443,0.396;18.799,12.127,1.329;15.249,7.992,0.830;1.916,17.364,1.645;10.888,17.356,0.787;11.630,6.136,0.455;0.904,3.837,0.274;11.773,12.855,0.363;6.914,19.181,0.609;19.622,10.306,0.263;6.590,7.837,1.198;18.027,7.364,0.499;5.034,10.914,1.378;15.308,5.487,0.228;2.545,10.521,0.347;16.513,0.620,0.318;2.436,17.048,2.037;14.985,4.728,1.164;19.066,1.221,0.322;19.603,8.112,0.331;15.092,2.527,0.704;0.855,4.517,0.323;17.371,1.515,0.289;19.172,11.199,1.510;18.450,14.614,0.213;3.424,11.837,2.442;15.473,3.059,0.491;18.671,7.422,0.487;7.279,9.098,0.650;7.028,3.402,0.219;19.303,12.407,0.972;5.980,16.398,0.426;3.262,4.418,0.361;19.459,8.593,0.614;14.979,19.144,0.410;17.940,11.979,0.856;6.745,16.034,0.231;7.721,16.099,0.310;11.239,18.947,1.926;16.747,0.205,0.310;3.002,16.649,1.766;0.943,11.482,1.764"
294,drone_8,18.5211,19.3459,17.0000,17.0000,"14.613,8.053,0.222;17.237,7.765,0.725;9.837,5.441,0.241;0.387,3.429,0.462;13.144,14.941,1.090;4.874,18.376,1.938;2.726,3.456,0.200;4.472,11.096,0.860;13.733,13.801,0.901;9.751,17.192,0.398;3.577,4.349,0.455;13.427,5.968,0.358;7.650,5.143,0.464;16.227,7.928,1.248;1.838,19.405,0.329;6.592,16.299,0.268;5.566,12.322,0.390;16.887,10.081,1.576;18.290,12.774,0.472;5.210,16.659,0.337;4.434,3.228,0.445;0.956,19.290,1.123;2.976,3.846,0.473;6.014,5.863,2.042;16.687,13.427,0.497;12.735,16.852,0.986;16.166,12.489,1.294;1.929,12.500,1.294;2.641,14.943,1.916;4.051,13.011,0.396;3.971,4.183,0.784;15.766,3.257,0.498;19.265,7.245,0.723;3.949,9.265,0.417;4.560,12.216,1.017;4.864,11.071,0.894;17.585,1.404,0.218;0.412,12.432,0.430;17.312,7.477,0.805;11.729,17.014,0.228;13.087,15.906,1.329;16.924,14.443,0.396;18.799,12.127,1.329;15.249,7.992,0.830;1.916,17.364,1.645;10.888,17.356,0.787;11.630,6.136,0.455;0.904,3.837,0.274;11.773,12.855,0.363;6.914,19.181,0.609;19.622,10.306,0.263;6.590,7.837,1.198;18.027,7.364,0.499;5.034,10.914,1.378;15.308,5.487,0.228;2.545,10.521,0.347;16.513,0.620,0.318;2.436,17.048,2.037;14.985,4.728,1.164;19.066,1.221,0.322;19.603,8.112,0.331;15.092,2.527,0.704;0.855,4.517,0.323;17.371,1.515,0.289;19.172,11.199,1.510;18.450,14.614,0.213;3.424,11.837,2.442;15.473,3.059,0.491;18.671,7.422,0.487;7.279,9.098,0.650;7.028,3.402,0.219;19.303,12.407,0.972;5.980,16.398,0.426;3.262,4.418,0.361;19.459,8.593,0.614;14.979,19.144,0.410;17.940,11.979,0.856;6.745,16.034,0.231;7.721,16.099,0.310;11.239,18.947,1.926;16.747,0.205,0.310;3.002,16.649,1.766;0.943,11.482,1.764"
295,drone_8,18.5820,19.3120,17.0000,17.0000,"14.613,8.053,0.222;17.237,7.765,0.725;9.837,5.441,0.241;0.387,3.429,0.462;13.144,14.941,1.090;4.874,18.376,1.938;2.726,3.456,0.200;4.472,11.096,0.860;13.733,13.801,0.901;9.751,17.192,0.398;3.577,4.349,0.455;13.427,5.968,0.358;7.650,5.143,0.464;16.227,7.928,1.248;1.838,19.405,0.329;6.592,16.299,0.268;5.566,12.322,0.390;16.887,10.081,1.576;18.290,12.774,0.472;5.210,16.659,0.337;4.434,3.228,0.445;0.956,19.290,1.123;2.976,3.846,0.473;6.014,5.863,2.042;16.687,13.427,0.497;12.735,16.852,0.986;16.166,12.489,1.294;1.929,12.500,1.294;2.641,14.943,1.916;4.051,13.011,0.396;3.971,4.183,0.784;15.766,3.257,0.498;19.265,7.245,0.723;3.949,9.265,0.417;4.560,12.216,1.017;4.864,11.071,0.894;17.585,1.404,0.218;0.412,12.432,0.430;17.312,7.477,0.805;11.729,17.014,0.228;13.087,15.906,1.329;16.924,14.443,0.396;18.799,12.127,1.329;15.249,7.992,0.830;1.916,17.364,1.645;10.888,17.356,0.787;11.630,6.136,0.455;0.904,3.837,0.274;11.773,12.855,0.363;6.914,19.181,0.609;19.622,10.306,0.263;6.590,7.837,1.198;18.027,7.364,0.499;5.034,10.914,1.378;15.308,5.487,0.228;2.545,10.521,0.347;16.513,0.620,0.318;2.436,17.048,2.037;14.985,4.728,1.164;19.066,1.221,0.322;19.603,8.112,0.331;15.092,2.527,0.704;0.855,4.517,0.323;17.371,1.515,0.289;19.172,11.199,1.510;18.450,14.614,0.213;3.424,11.837,2.442;15.473,3.059,0.491;18.671,7.422,0.487;7.279,9.098,0.650;7.028,3.402,0.219;19.303,12.407,0.972;5.980,16.398,0.426;3.262,4.418,0.361;19.459,8.593,0.614;14.979,19.144,0.410;17.940,11.979,0.856;6.745,16.034,0.231;7.721,16.099,0.310;11.239,18.947,1.926;16.747,0.205,0.310;3.002,16.649,1.766;0.943,11.482,1.764"
296,drone_8,18.6430,19.2838,17.0000,17.0000,"14.613,8.053,0.222;17.237,7.765,0.725;9.837,5.441,0.241;0.387,3.429,0.462;13.144,14.941,1.090;4.874,18.376,1.938;2.726,3.456,0.200;4.472,11.096,0.860;13.733,13.801,0.901;9.751,17.192,0.398;3.577,4.349,0.455;13.427,5.968,0.358;7.650,5.143,0.464;16.227,7.928,1.248;1.838,19.405,0.329;6.592,16.299,0.268;5.566,12.322,0.390;16.887,10.081,1.576;18.290,12.774,0.472;5.210,16.659,0.337;4.434,3.228,0.445;0.956,19.290,1.123;2.976,3.846,0.473;6.014,5.863,2.042;16.687,13.427,0.497;12.735,16.852,0.986;16.166,12.489,1.294;1.929,12.500,1.294;2.641,14.943,1.916;4.051,13.011,0.396;3.971,4.183,0.784;15.766,3.257,0.498;19.265,7.245,0.723;3.949,9.265,0.417;4.560,12.216,1.017;4.864,11.071,0.894;17.585,1.404,0.218;0.412,12.432,0.430;17.312,7.477,0.805;11.729,17.014,0.228;13.087,15.906,1.329;16.924,14.443,0.396;18.799,12.127,1.329;15.249,7.992,0.830;1.916,17.364,1.645;10.888,17.356,0.787;11.630,6.136,0.455;0.904,3.837,0.274;11.773,12.855,0.363;6.914,19.181,0.609;19.622,10.306,0.263;6.590,7.837,1.198;18.027,7.364,0.499;5.034,10.914,1.378;15.308,5.487,0.228;2.545,10.521,0.347;16.513,0.620,0.318;2.436,17.048,2.037;14.985,4.728,1.164;19.066,1.221,0.322;19.603,8.112,0.331;15.092,2.527,0.704;0.855,4.517,0.323;17.371,1.515,0.289;19.172,11.199,1.510;18.450,14.614,0.213;3.424,11.837,2.442;15.473,3.059,0.491;18.671,7.422,0.487;7.279,9.098,0.650;7.028,3.402,0.219;19.303,12.407,0.972;5.980,16.398,0.426;3.262,4.418,0.361;19.459,8.593,0.614;14.979,19.144,0.410;17.940,11.979,0.856;6.745,16.034,0.231;7.721,16.099,0.310;11.239,18.947,1.926;16.747,0.205,0.310;3.002,16.649,1.766;0.943,11.482,1.764"
297,drone_8,18.6957,19.2571,17.0000,17.0000,"14.613,8.053,0.222;17.237,7.765,0.725;9.837,5.441,0.241;0.387,3.429,0.462;13.144,14.941,1.090;4.874,18.376,1.938;2.726,3.456,0.200;4.472,11.096,0.860;13.733,13.801,0.901;9.751,17.192,0.398;3.577,4.349,0.455;13.427,5.968,0.358;7.650,5.143,0.464;16.227,7.928,1.248;1.838,19.405,0.329;6.592,16.299,0.268;5.566,12.322,0.390;16.887,10.081,1.576;18.290,12.774,0.472;5.210,16.659,0.337;4.434,3.228,0.445;0.956,19.290,1.123;2.976,3.846,0.473;6.014,5.863,2.042;16.687,13.427,0.497;12.735,16.852,0.986;16.166,12.489,1.294;1.929,12.500,1.294;2.641,14.943,1.916;4.051,13.011,0.396;3.971,4.183,0.784;15.766,3.257,0.498;19.265,7.245,0.723;3.949,9.265,0.417;4.560,12.216,1.017;4.864,11.071,0.894;17.585,1.404,0.218;0.412,12.432,0.430;17.312,7.477,0.805;11.729,17.014,0.228;13.087,15.906,1.329;16.924,14.443,0.396;18.799,12.127,1.329;15.249,7.992,0.830;1.916,17.364,1.645;10.888,17.356,0.787;11.630,6.136,0.455;0.904,3.837,0.274;11.773,12.855,0.363;6.914,19.181,0.609;19.622,10.306,0.263;6.590,7.837,1.198;18.027,7.364,0.499;5.034,10.914,1.378;15.308,5.487,0.228;2.545,10.521,0.347;16.513,0.620,0.318;2.436,17.048,2.037;14.985,4.728,1.164;19.066,1.221,0.322;19.603,8.112,0.331;15.092,2.527,0.704;0.855,4.517,0.323;17.371,1.515,0.289;19.172,11.199,1.510;18.450,14.614,0.213;3.424,11.837,2.442;15.473,3.059,0.491;18.671,7.422,0.487;7.279,9.098,0.650;7.028,3.402,0.219;19.303,12.407,0.972;5.980,16.398,0.426;3.262,4.418,0.361;19.459,8.593,0.614;14.979,19.144,0.410;17.940,11.979,0.856;6.745,16.034,0.231;7.721,16.099,0.310;11.239,18.947,1.926;16.747,0.205,0.310;3.002,16.649,1.766;0.943,11.482,1.764"
298,drone_8,18.7348,19.2354,17.0000,17.0000,"14.613,8.053,0.222;17.237,7.765,0.725;9.837,5.441,0.241;0.387,3.429,0.462;13.144,14.941,1.090;4.874,18.376,1.938;2.726,3.456,0.200;4.472,11.096,0.860;13.733,13.801,0.901;9.751,17.192,0.398;3.577,4.349,0.455;13.427,5.968,0.358;7.650,5.143,0.464;16.227,7.928,1.248;1.838,19.405,0.329;6.592,16.299,0.268;5.566,12.322,0.390;16.887,10.081,1.576;18.290,12.774,0.472;5.210,16.659,0.337;4.434,3.228,0.445;0.956,19.290,1.123;2.976,3.846,0.473;6.014,5.863,2.042;16.687,13.427,0.497;12.735,16.852,0.986;16.166,12.489,1.294;1.929,12.500,1.294;2.641,14.943,1.916;4.051,13.011,0.396;3.971,4.183,0.784;15.766,3.257,0.498;19.265,7.245,0.723;3.949,9.265,0.417;4.560,12.216,1.017;4.864,11.071,0.894;17.585,1.404,0.218;0.412,12.432,0.430;17.312,7.477,0.805;11.729,17.014,0.228;13.087,15.906,1.329;16.924,14.443,0.396;18.799,12.127,1.329;15.249,7.992,0.830;1.916,17.364,1.645;10.888,17.356,0.787;11.630,6.136,0.455;0.904,3.837,0.274;11.773,12.855,0.363;6.914,19.181,0.609;19.622,10.306,0.263;6.590,7.837,1.198;18.027,7.364,0.499;5.034,10.914,1.378;15.308,5.487,0.228;2.545,10.521,0.347;16.513,0.620,0.318;2.436,17.048,2.037;14.985,4.728,1.164;19.066,1.221,0.322;19.603,8.112,0.331;15.092,2.527,0.704;0.855,4.517,0.323;17.371,1.515,0.289;19.172,11.199,1.510;18.450,14.614,0.213;3.424,11.837,2.442;15.473,3.059,0.491;18.671,7.422,0.487;7.279,9.098,0.650;7.028,3.402,0.219;19.303,12.407,0.972;5.980,16.398,0.426;3.262,4.418,0.361;19.459,8.593,0.614;14.979,19.144,0.410;17.940,11.979,0.856;6.745,16.034,0.231;7.721,16.099,0.310;11.239,18.947,1.926;16.747,0.205,0.310;3.002,16.649,1.766;0.943,11.482,1.764"
299,drone_8,18.7555,19.2160,17.0000,17.0000,"14.613,8.053,0.222;17.237,7.765,0.725;9.837,5.441,0.241;0.387,3.429,0.462;13.144,14.941,1.090;4.874,18.376,1.938;2.726,3.456,0.200;4.472,11.096,0.860;13.733,13.801,0.901;9.751,17.192,0.398;3.577,4.349,0.455;13.427,5.968,0.358;7.650,5.143,0.464;16.227,7.928,1.248;1.838,19.405,0.329;6.592,16.299,0.268;5.566,12.322,0.390;16.887,10.081,1.576;18.290,12.774,0.472;5.210,16.659,0.337;4.434,3.228,0.445;0.956,19.290,1.123;2.976,3.846,0.473;6.014,5.863,2.042;16.687,13.427,0.497;12.735,16.852,0.986;16.166,12.489,1.294;1.929,12.500,1.294;2.641,14.943,1.916;4.051,13.011,0.396;3.971,4.183,0.784;15.766,3.257,0.498;19.265,7.245,0.723;3.949,9.265,0.417;4.560,12.216,1.017;4.864,11.071,0.894;17.585,1.404,0.218;0.412,12.432,0.430;17.312,7.477,0.805;11.729,17.014,0.228;13.087,15.906,1.329;16.924,14.443,0.396;18.799,12.127,1.329;15.249,7.992,0.830;1.916,17.364,1.645;10.888,17.356,0.787;11.630,6.136,0.455;0.904,3.837,0.274;11.773,12.855,0.363;6.914,19.181,0.609;19.622,10.306,0.263;6.590,7.837,1.198;18.027,7.364,0.499;5.034,10.914,1.378;15.308,5.487,0.228;2.545,10.521,0.347;16.513,0.620,0.318;2.436,17.048,2.037;14.985,4.728,1.164;19.066,1.221,0.322;19.603,8.112,0.331;15.092,2.527,0.704;0.855,4.517,0.323;17.371,1.515,0.289;19.172,11.199,1.510;18.450,14.614,0.213;3.424,11.837,2.442;15.473,3.059,0.491;18.671,7.422,0.487;7.279,9.098,0.650;7.028,3.402,0.219;19.303,12.407,0.972;5.980,16.398,0.426;3.262,4.418,0.361;19.459,8.593,0.614;14.979,19.144,0.410;17.940,11.979,0.856;6.745,16.034,0.231;7.721,16.099,0.310;11.239,18.947,1.926;16.747,0.205,0.310;3.002,16.649,1.766;0.943,11.482,1.764"
300,drone_8,18.7533,19.1937,17.0000,17.0000,"14.613,8.053,0.222;17.237,7.765,0.725;9.837,5.441,0.241;0.387,3.429,0.462;13.144,14.941,1.090;4.874,18.376,1.938;2.726,3.456,0.200;4.472,11.096,0.860;13.733,13.801,0.901;9.751,17.192,0.398;3.577,4.349,0.455;13.427,5.968,0.358;7.650,5.143,0.464;16.227,7.928,1.248;1.838,19.405,0.329;6.592,16.299,0.268;5.566,12.322,0.390;16.887,10.081,1.576;18.290,12.774,0.472;5.210,16.659,0.337;4.434,3.228,0.445;0.956,19.290,1.123;2.976,3.846,0.473;6.014,5.863,2.042;16.687,13.427,0.497;12.735,16.852,0.986;16.166,12.489,1.294;1.929,12.500,1.294;2.641,14.943,1.916;4.051,13.011,0.396;3.971,4.183,0.784;15.766,3.257,0.498;19.265,7.245,0.723;3.949,9.265,0.417;4.560,12.216,1.017;4.864,11.071,0.894;17.585,1.404,0.218;0.412,12.432,0.430;17.312,7.477,0.805;11.729,17.014,0.228;13.087,15.906,1.329;16.924,14.443,0.396;18.799,12.127,1.329;15.249,7.992,0.830;1.916,17.364,1.645;10.888,17.356,0.787;11.630,6.136,0.455;0.904,3.837,0.274;11.773,12.855,0.363;6.914,19.181,0.609;19.622,10.306,0.263;6.590,7.837,1.198;18.027,7.364,0.499;5.034,10.914,1.378;15.308,5.487,0.228;2.545,10.521,0.347;16.513,0.620,0.318;2.436,17.048,2.037;14.985,4.728,1.164;19.066,1.221,0.322;19.603,8.112,0.331;15.092,2.527,0.704;0.855,4.517,0.323;17.371,1.515,0.289;19.172,11.199,1.510;18.450,14.614,0.213;3.424,11.837,2.442;15.473,3.059,0.491;18.671,7.422,0.487;7.279,9.098,0.650;7.028,3.402,0.219;19.303,12.407,0.972;5.980,16.398,0.426;3.262,4.418,0.361;19.459,8.593,0.614;14.979,19.144,0.410;17.940,11.979,0.856;6.745,16.034,0.231;7.721,16.099,0.310;11.239,18.947,1.926;16.747,0.205,0.310;3.002,16.649,1.766;0.943,11.482,1.764"
