Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
13,drone_5,15.1312,5.7915,17.0000,17.0000,"2.151,12.336,0.455;19.259,9.322,0.297;12.134,15.192,0.957;2.056,1.824,0.263;17.501,11.043,0.466;17.083,5.138,0.412;10.651,11.159,0.765;15.847,19.209,0.451;1.209,0.993,1.003;12.311,8.162,0.307;1.979,10.680,1.815;14.299,12.706,0.499;4.977,3.839,0.400;16.967,5.336,0.395;3.723,0.152,0.303;12.866,19.161,0.966;9.891,8.477,0.480;16.585,3.572,1.587;0.874,18.384,0.392;0.699,10.773,1.316;16.894,0.657,0.928;12.389,15.377,1.159;3.546,5.057,1.141;0.232,13.351,0.300;1.632,15.289,0.454;11.624,2.153,0.400;15.383,8.235,0.385;12.181,0.998,0.748;0.525,1.140,0.472;11.021,8.951,1.364;11.296,1.365,0.370;14.364,1.567,0.299;10.508,7.231,0.433;12.092,17.359,0.426;16.495,12.278,1.297;5.121,2.665,0.652;10.960,12.788,1.164;10.172,19.118,0.894;19.246,3.108,0.341;15.841,0.659,0.708;6.086,3.665,0.306;19.411,15.863,0.398;13.792,6.320,0.367;14.116,6.157,0.283;9.214,16.656,0.349;1.932,4.100,0.408;13.757,9.779,0.292;14.050,15.992,0.271;10.827,18.218,0.810;15.979,1.019,1.150;11.922,11.606,2.328;11.823,0.722,0.458;1.954,2.148,0.436;9.077,13.096,0.807;8.541,7.176,0.237;18.904,9.266,0.203;18.143,2.555,0.956;18.130,13.413,0.815;18.883,13.045,0.331;4.327,3.855,0.224;2.740,1.681,0.310;9.135,15.079,0.446;17.878,2.268,0.976;18.736,10.135,1.100;16.861,13.855,0.337;10.609,12.528,1.072;7.842,4.229,0.276;6.224,3.037,0.998;13.011,7.241,1.035;9.902,8.311,1.150;0.630,19.479,0.467;13.548,8.309,0.731;3.701,3.279,0.853;6.331,5.055,0.487;14.117,15.105,0.357;6.957,6.347,0.277;0.524,13.730,0.249;12.239,7.528,1.329;11.939,16.386,1.210;14.979,7.771,0.374;11.131,4.836,0.202;0.690,3.236,0.782;16.172,2.389,1.144;15.159,0.620,0.661;19.606,2.890,0.409;3.250,9.945,0.882;13.082,9.974,0.867;8.802,6.985,1.230;2.377,3.513,0.441;13.109,11.936,1.540;1.926,6.563,0.901;12.107,11.264,2.227;19.298,12.569,1.380;11.001,12.918,1.378;12.688,11.130,2.129;3.254,10.241,1.186;2.844,1.685,2.356"
13,drone_6,6.8213,14.6654,17.0000,17.0000,"2.151,12.336,0.455;19.259,9.322,0.297;12.134,15.192,0.957;2.056,1.824,0.263;17.501,11.043,0.466;17.083,5.138,0.412;10.651,11.159,0.765;15.847,19.209,0.451;1.209,0.993,1.003;12.311,8.162,0.307;1.979,10.680,1.815;14.299,12.706,0.499;4.977,3.839,0.400;16.967,5.336,0.395;3.723,0.152,0.303;12.866,19.161,0.966;9.891,8.477,0.480;16.585,3.572,1.587;0.874,18.384,0.392;0.699,10.773,1.316;16.894,0.657,0.928;12.389,15.377,1.159;3.546,5.057,1.141;0.232,13.351,0.300;1.632,15.289,0.454;11.624,2.153,0.400;15.383,8.235,0.385;12.181,0.998,0.748;0.525,1.140,0.472;11.021,8.951,1.364;11.296,1.365,0.370;14.364,1.567,0.299;10.508,7.231,0.433;12.092,17.359,0.426;16.495,12.278,1.297;5.121,2.665,0.652;10.960,12.788,1.164;10.172,19.118,0.894;19.246,3.108,0.341;15.841,0.659,0.708;6.086,3.665,0.306;19.411,15.863,0.398;13.792,6.320,0.367;14.116,6.157,0.283;9.214,16.656,0.349;1.932,4.100,0.408;13.757,9.779,0.292;14.050,15.992,0.271;10.827,18.218,0.810;15.979,1.019,1.150;11.922,11.606,2.328;11.823,0.722,0.458;1.954,2.148,0.436;9.077,13.096,0.807;8.541,7.176,0.237;18.904,9.266,0.203;18.143,2.555,0.956;18.130,13.413,0.815;18.883,13.045,0.331;4.327,3.855,0.224;2.740,1.681,0.310;9.135,15.079,0.446;17.878,2.268,0.976;18.736,10.135,1.100;16.861,13.855,0.337;10.609,12.528,1.072;7.842,4.229,0.276;6.224,3.037,0.998;13.011,7.241,1.035;9.902,8.311,1.150;0.630,19.479,0.467;13.548,8.309,0.731;3.701,3.279,0.853;6.331,5.055,0.487;14.117,15.105,0.357;6.957,6.347,0.277;0.524,13.730,0.249;12.239,7.528,1.329;11.939,16.386,1.210;14.979,7.771,0.374;11.131,4.836,0.202;0.690,3.236,0.782;16.172,2.389,1.144;15.159,0.620,0.661;19.606,2.890,0.409;3.250,9.945,0.882;13.082,9.974,0.867;8.802,6.985,1.230;2.377,3.513,0.441;13.109,11.936,1.540;1.926,6.563,0.901;12.107,11.264,2.227;19.298,12.569,1.380;11.001,12.918,1.378;12.688,11.130,2.129;3.254,10.241,1.186;2.844,1.685,2.356"
13,drone_7,8.7373,18.2800,17.0000,17.0000,"2.151,12.336,0.455;19.259,9.322,0.297;12.134,15.192,0.957;2.056,1.824,0.263;17.501,11.043,0.466;17.083,5.138,0.412;10.651,11.159,0.765;15.847,19.209,0.451;1.209,0.993,1.003;12.311,8.162,0.307;1.979,10.680,1.815;14.299,12.706,0.499;4.977,3.839,0.400;16.967,5.336,0.395;3.723,0.152,0.303;12.866,19.161,0.966;9.891,8.477,0.480;16.585,3.572,1.587;0.874,18.384,0.392;0.699,10.773,1.316;16.894,0.657,0.928;12.389,15.377,1.159;3.546,5.057,1.141;0.232,13.351,0.300;1.632,15.289,0.454;11.624,2.153,0.400;15.383,8.235,0.385;12.181,0.998,0.748;0.525,1.140,0.472;11.021,8.951,1.364;11.296,1.365,0.370;14.364,1.567,0.299;10.508,7.231,0.433;12.092,17.359,0.426;16.495,12.278,1.297;5.121,2.665,0.652;10.960,12.788,1.164;10.172,19.118,0.894;19.246,3.108,0.341;15.841,0.659,0.708;6.086,3.665,0.306;19.411,15.863,0.398;13.792,6.320,0.367;14.116,6.157,0.283;9.214,16.656,0.349;1.932,4.100,0.408;13.757,9.779,0.292;14.050,15.992,0.271;10.827,18.218,0.810;15.979,1.019,1.150;11.922,11.606,2.328;11.823,0.722,0.458;1.954,2.148,0.436;9.077,13.096,0.807;8.541,7.176,0.237;18.904,9.266,0.203;18.143,2.555,0.956;18.130,13.413,0.815;18.883,13.045,0.331;4.327,3.855,0.224;2.740,1.681,0.310;9.135,15.079,0.446;17.878,2.268,0.976;18.736,10.135,1.100;16.861,13.855,0.337;10.609,12.528,1.072;7.842,4.229,0.276;6.224,3.037,0.998;13.011,7.241,1.035;9.902,8.311,1.150;0.630,19.479,0.467;13.548,8.309,0.731;3.701,3.279,0.853;6.331,5.055,0.487;14.117,15.105,0.357;6.957,6.347,0.277;0.524,13.730,0.249;12.239,7.528,1.329;11.939,16.386,1.210;14.979,7.771,0.374;11.131,4.836,0.202;0.690,3.236,0.782;16.172,2.389,1.144;15.159,0.620,0.661;19.606,2.890,0.409;3.250,9.945,0.882;13.082,9.974,0.867;8.802,6.985,1.230;2.377,3.513,0.441;13.109,11.936,1.540;1.926,6.563,0.901;12.107,11.264,2.227;19.298,12.569,1.380;11.001,12.918,1.378;12.688,11.130,2.129;3.254,10.241,1.186;2.844,1.685,2.356"
13,drone_8,19.0428,8.7903,17.0000,17.0000,"2.151,12.336,0.455;19.259,9.322,0.297;12.134,15.192,0.957;2.056,1.824,0.263;17.501,11.043,0.466;17.083,5.138,0.412;10.651,11.159,0.765;15.847,19.209,0.451;1.209,0.993,1.003;12.311,8.162,0.307;1.979,10.680,1.815;14.299,12.706,0.499;4.977,3.839,0.400;16.967,5.336,0.395;3.723,0.152,0.303;12.866,19.161,0.966;9.891,8.477,0.480;16.585,3.572,1.587;0.874,18.384,0.392;0.699,10.773,1.316;16.894,0.657,0.928;12.389,15.377,1.159;3.546,5.057,1.141;0.232,13.351,0.300;1.632,15.289,0.454;11.624,2.153,0.400;15.383,8.235,0.385;12.181,0.998,0.748;0.525,1.140,0.472;11.021,8.951,1.364;11.296,1.365,0.370;14.364,1.567,0.299;10.508,7.231,0.433;12.092,17.359,0.426;16.495,12.278,1.297;5.121,2.665,0.652;10.960,12.788,1.164;10.172,19.118,0.894;19.246,3.108,0.341;15.841,0.659,0.708;6.086,3.665,0.306;19.411,15.863,0.398;13.792,6.320,0.367;14.116,6.157,0.283;9.214,16.656,0.349;1.932,4.100,0.408;13.757,9.779,0.292;14.050,15.992,0.271;10.827,18.218,0.810;15.979,1.019,1.150;11.922,11.606,2.328;11.823,0.722,0.458;1.954,2.148,0.436;9.077,13.096,0.807;8.541,7.176,0.237;18.904,9.266,0.203;18.143,2.555,0.956;18.130,13.413,0.815;18.883,13.045,0.331;4.327,3.855,0.224;2.740,1.681,0.310;9.135,15.079,0.446;17.878,2.268,0.976;18.736,10.135,1.100;16.861,13.855,0.337;10.609,12.528,1.072;7.842,4.229,0.276;6.224,3.037,0.998;13.011,7.241,1.035;9.902,8.311,1.150;0.630,19.479,0.467;13.548,8.309,0.731;3.701,3.279,0.853;6.331,5.055,0.487;14.117,15.105,0.357;6.957,6.347,0.277;0.524,13.730,0.249;12.239,7.528,1.329;11.939,16.386,1.210;14.979,7.771,0.374;11.131,4.836,0.202;0.690,3.236,0.782;16.172,2.389,1.144;15.159,0.620,0.661;19.606,2.890,0.409;3.250,9.945,0.882;13.082,9.974,0.867;8.802,6.985,1.230;2.377,3.513,0.441;13.109,11.936,1.540;1.926,6.563,0.901;12.107,11.264,2.227;19.298,12.569,1.380;11.001,12.918,1.378;12.688,11.130,2.129;3.254,10.241,1.186;2.844,1.685,2.356"
13,drone_9,6.8375,15.1318,17.0000,17.0000,"2.151,12.336,0.455;19.259,9.322,0.297;12.134,15.192,0.957;2.056,1.824,0.263;17.501,11.043,0.466;17.083,5.138,0.412;10.651,11.159,0.765;15.847,19.209,0.451;1.209,0.993,1.003;12.311,8.162,0.307;1.979,10.680,1.815;14.299,12.706,0.499;4.977,3.839,0.400;16.967,5.336,0.395;3.723,0.152,0.303;12.866,19.161,0.966;9.891,8.477,0.480;16.585,3.572,1.587;0.874,18.384,0.392;0.699,10.773,1.316;16.894,0.657,0.928;12.389,15.377,1.159;3.546,5.057,1.141;0.232,13.351,0.300;1.632,15.289,0.454;11.624,2.153,0.400;15.383,8.235,0.385;12.181,0.998,0.748;0.525,1.140,0.472;11.021,8.951,1.364;11.296,1.365,0.370;14.364,1.567,0.299;10.508,7.231,0.433;12.092,17.359,0.426;16.495,12.278,1.297;5.121,2.665,0.652;10.960,12.788,1.164;10.172,19.118,0.894;19.246,3.108,0.341;15.841,0.659,0.708;6.086,3.665,0.306;19.411,15.863,0.398;13.792,6.320,0.367;14.116,6.157,0.283;9.214,16.656,0.349;1.932,4.100,0.408;13.757,9.779,0.292;14.050,15.992,0.271;10.827,18.218,0.810;15.979,1.019,1.150;11.922,11.606,2.328;11.823,0.722,0.458;1.954,2.148,0.436;9.077,13.096,0.807;8.541,7.176,0.237;18.904,9.266,0.203;18.143,2.555,0.956;18.130,13.413,0.815;18.883,13.045,0.331;4.327,3.855,0.224;2.740,1.681,0.310;9.135,15.079,0.446;17.878,2.268,0.976;18.736,10.135,1.100;16.861,13.855,0.337;10.609,12.528,1.072;7.842,4.229,0.276;6.224,3.037,0.998;13.011,7.241,1.035;9.902,8.311,1.150;0.630,19.479,0.467;13.548,8.309,0.731;3.701,3.279,0.853;6.331,5.055,0.487;14.117,15.105,0.357;6.957,6.347,0.277;0.524,13.730,0.249;12.239,7.528,1.329;11.939,16.386,1.210;14.979,7.771,0.374;11.131,4.836,0.202;0.690,3.236,0.782;16.172,2.389,1.144;15.159,0.620,0.661;19.606,2.890,0.409;3.250,9.945,0.882;13.082,9.974,0.867;8.802,6.985,1.230;2.377,3.513,0.441;13.109,11.936,1.540;1.926,6.563,0.901;12.107,11.264,2.227;19.298,12.569,1.380;11.001,12.918,1.378;12.688,11.130,2.129;3.254,10.241,1.186;2.844,1.685,2.356"
14,drone_1,6.8043,17.0081,17.0000,17.0000,"2.151,12.336,0.455;19.259,9.322,0.297;12.134,15.192,0.957;2.056,1.824,0.263;17.501,11.043,0.466;17.083,5.138,0.412;10.651,11.159,0.765;15.847,19.209,0.451;1.209,0.993,1.003;12.311,8.162,0.307;1.979,10.680,1.815;14.299,12.706,0.499;4.977,3.839,0.400;16.967,5.336,0.395;3.723,0.152,0.303;12.866,19.161,0.966;9.891,8.477,0.480;16.585,3.572,1.587;0.874,18.384,0.392;0.699,10.773,1.316;16.894,0.657,0.928;12.389,15.377,1.159;3.546,5.057,1.141;0.232,13.351,0.300;1.632,15.289,0.454;11.624,2.153,0.400;15.383,8.235,0.385;12.181,0.998,0.748;0.525,1.140,0.472;11.021,8.951,1.364;11.296,1.365,0.370;14.364,1.567,0.299;10.508,7.231,0.433;12.092,17.359,0.426;16.495,12.278,1.297;5.121,2.665,0.652;10.960,12.788,1.164;10.172,19.118,0.894;19.246,3.108,0.341;15.841,0.659,0.708;6.086,3.665,0.306;19.411,15.863,0.398;13.792,6.320,0.367;14.116,6.157,0.283;9.214,16.656,0.349;1.932,4.100,0.408;13.757,9.779,0.292;14.050,15.992,0.271;10.827,18.218,0.810;15.979,1.019,1.150;11.922,11.606,2.328;11.823,0.722,0.458;1.954,2.148,0.436;9.077,13.096,0.807;8.541,7.176,0.237;18.904,9.266,0.203;18.143,2.555,0.956;18.130,13.413,0.815;18.883,13.045,0.331;4.327,3.855,0.224;2.740,1.681,0.310;9.135,15.079,0.446;17.878,2.268,0.976;18.736,10.135,1.100;16.861,13.855,0.337;10.609,12.528,1.072;7.842,4.229,0.276;6.224,3.037,0.998;13.011,7.241,1.035;9.902,8.311,1.150;0.630,19.479,0.467;13.548,8.309,0.731;3.701,3.279,0.853;6.331,5.055,0.487;14.117,15.105,0.357;6.957,6.347,0.277;0.524,13.730,0.249;12.239,7.528,1.329;11.939,16.386,1.210;14.979,7.771,0.374;11.131,4.836,0.202;0.690,3.236,0.782;16.172,2.389,1.144;15.159,0.620,0.661;19.606,2.890,0.409;3.250,9.945,0.882;13.082,9.974,0.867;8.802,6.985,1.230;2.377,3.513,0.441;13.109,11.936,1.540;1.926,6.563,0.901;12.107,11.264,2.227;19.298,12.569,1.380;11.001,12.918,1.378;12.688,11.130,2.129;3.254,10.241,1.186;2.844,1.685,2.356"
14,drone_2,6.9709,9.5307,17.0000,17.0000,"2.151,12.336,0.455;19.259,9.322,0.297;12.134,15.192,0.957;2.056,1.824,0.263;17.501,11.043,0.466;17.083,5.138,0.412;10.651,11.159,0.765;15.847,19.209,0.451;1.209,0.993,1.003;12.311,8.162,0.307;1.979,10.680,1.815;14.299,12.706,0.499;4.977,3.839,0.400;16.967,5.336,0.395;3.723,0.152,0.303;12.866,19.161,0.966;9.891,8.477,0.480;16.585,3.572,1.587;0.874,18.384,0.392;0.699,10.773,1.316;16.894,0.657,0.928;12.389,15.377,1.159;3.546,5.057,1.141;0.232,13.351,0.300;1.632,15.289,0.454;11.624,2.153,0.400;15.383,8.235,0.385;12.181,0.998,0.748;0.525,1.140,0.472;11.021,8.951,1.364;11.296,1.365,0.370;14.364,1.567,0.299;10.508,7.231,0.433;12.092,17.359,0.426;16.495,12.278,1.297;5.121,2.665,0.652;10.960,12.788,1.164;10.172,19.118,0.894;19.246,3.108,0.341;15.841,0.659,0.708;6.086,3.665,0.306;19.411,15.863,0.398;13.792,6.320,0.367;14.116,6.157,0.283;9.214,16.656,0.349;1.932,4.100,0.408;13.757,9.779,0.292;14.050,15.992,0.271;10.827,18.218,0.810;15.979,1.019,1.150;11.922,11.606,2.328;11.823,0.722,0.458;1.954,2.148,0.436;9.077,13.096,0.807;8.541,7.176,0.237;18.904,9.266,0.203;18.143,2.555,0.956;18.130,13.413,0.815;18.883,13.045,0.331;4.327,3.855,0.224;2.740,1.681,0.310;9.135,15.079,0.446;17.878,2.268,0.976;18.736,10.135,1.100;16.861,13.855,0.337;10.609,12.528,1.072;7.842,4.229,0.276;6.224,3.037,0.998;13.011,7.241,1.035;9.902,8.311,1.150;0.630,19.479,0.467;13.548,8.309,0.731;3.701,3.279,0.853;6.331,5.055,0.487;14.117,15.105,0.357;6.957,6.347,0.277;0.524,13.730,0.249;12.239,7.528,1.329;11.939,16.386,1.210;14.979,7.771,0.374;11.131,4.836,0.202;0.690,3.236,0.782;16.172,2.389,1.144;15.159,0.620,0.661;19.606,2.890,0.409;3.250,9.945,0.882;13.082,9.974,0.867;8.802,6.985,1.230;2.377,3.513,0.441;13.109,11.936,1.540;1.926,6.563,0.901;12.107,11.264,2.227;19.298,12.569,1.380;11.001,12.918,1.378;12.688,11.130,2.129;3.254,10.241,1.186;2.844,1.685,2.356"
14,drone_3,8.1285,10.1695,17.0000,17.0000,"2.151,12.336,0.455;19.259,9.322,0.297;12.134,15.192,0.957;2.056,1.824,0.263;17.501,11.043,0.466;17.083,5.138,0.412;10.651,11.159,0.765;15.847,19.209,0.451;1.209,0.993,1.003;12.311,8.162,0.307;1.979,10.680,1.815;14.299,12.706,0.499;4.977,3.839,0.400;16.967,5.336,0.395;3.723,0.152,0.303;12.866,19.161,0.966;9.891,8.477,0.480;16.585,3.572,1.587;0.874,18.384,0.392;0.699,10.773,1.316;16.894,0.657,0.928;12.389,15.377,1.159;3.546,5.057,1.141;0.232,13.351,0.300;1.632,15.289,0.454;11.624,2.153,0.400;15.383,8.235,0.385;12.181,0.998,0.748;0.525,1.140,0.472;11.021,8.951,1.364;11.296,1.365,0.370;14.364,1.567,0.299;10.508,7.231,0.433;12.092,17.359,0.426;16.495,12.278,1.297;5.121,2.665,0.652;10.960,12.788,1.164;10.172,19.118,0.894;19.246,3.108,0.341;15.841,0.659,0.708;6.086,3.665,0.306;19.411,15.863,0.398;13.792,6.320,0.367;14.116,6.157,0.283;9.214,16.656,0.349;1.932,4.100,0.408;13.757,9.779,0.292;14.050,15.992,0.271;10.827,18.218,0.810;15.979,1.019,1.150;11.922,11.606,2.328;11.823,0.722,0.458;1.954,2.148,0.436;9.077,13.096,0.807;8.541,7.176,0.237;18.904,9.266,0.203;18.143,2.555,0.956;18.130,13.413,0.815;18.883,13.045,0.331;4.327,3.855,0.224;2.740,1.681,0.310;9.135,15.079,0.446;17.878,2.268,0.976;18.736,10.135,1.100;16.861,13.855,0.337;10.609,12.528,1.072;7.842,4.229,0.276;6.224,3.037,0.998;13.011,7.241,1.035;9.902,8.311,1.150;0.630,19.479,0.467;13.548,8.309,0.731;3.701,3.279,0.853;6.331,5.055,0.487;14.117,15.105,0.357;6.957,6.347,0.277;0.524,13.730,0.249;12.239,7.528,1.329;11.939,16.386,1.210;14.979,7.771,0.374;11.131,4.836,0.202;0.690,3.236,0.782;16.172,2.389,1.144;15.159,0.620,0.661;19.606,2.890,0.409;3.250,9.945,0.882;13.082,9.974,0.867;8.802,6.985,1.230;2.377,3.513,0.441;13.109,11.936,1.540;1.926,6.563,0.901;12.107,11.264,2.227;19.298,12.569,1.380;11.001,12.918,1.378;12.688,11.130,2.129;3.254,10.241,1.186;2.844,1.685,2.356"
14,drone_4,10.7771,3.4208,17.0000,17.0000,"2.151,12.336,0.455;19.259,9.322,0.297;12.134,15.192,0.957;2.056,1.824,0.263;17.501,11.043,0.466;17.083,5.138,0.412;10.651,11.159,0.765;15.847,19.209,0.451;1.209,0.993,1.003;12.311,8.162,0.307;1.979,10.680,1.815;14.299,12.706,0.499;4.977,3.839,0.400;16.967,5.336,0.395;3.723,0.152,0.303;12.866,19.161,0.966;9.891,8.477,0.480;16.585,3.572,1.587;0.874,18.384,0.392;0.699,10.773,1.316;16.894,0.657,0.928;12.389,15.377,1.159;3.546,5.057,1.141;0.232,13.351,0.300;1.632,15.289,0.454;11.624,2.153,0.400;15.383,8.235,0.385;12.181,0.998,0.748;0.525,1.140,0.472;11.021,8.951,1.364;11.296,1.365,0.370;14.364,1.567,0.299;10.508,7.231,0.433;12.092,17.359,0.426;16.495,12.278,1.297;5.121,2.665,0.652;10.960,12.788,1.164;10.172,19.118,0.894;19.246,3.108,0.341;15.841,0.659,0.708;6.086,3.665,0.306;19.411,15.863,0.398;13.792,6.320,0.367;14.116,6.157,0.283;9.214,16.656,0.349;1.932,4.100,0.408;13.757,9.779,0.292;14.050,15.992,0.271;10.827,18.218,0.810;15.979,1.019,1.150;11.922,11.606,2.328;11.823,0.722,0.458;1.954,2.148,0.436;9.077,13.096,0.807;8.541,7.176,0.237;18.904,9.266,0.203;18.143,2.555,0.956;18.130,13.413,0.815;18.883,13.045,0.331;4.327,3.855,0.224;2.740,1.681,0.310;9.135,15.079,0.446;17.878,2.268,0.976;18.736,10.135,1.100;16.861,13.855,0.337;10.609,12.528,1.072;7.842,4.229,0.276;6.224,3.037,0.998;13.011,7.241,1.035;9.902,8.311,1.150;0.630,19.479,0.467;13.548,8.309,0.731;3.701,3.279,0.853;6.331,5.055,0.487;14.117,15.105,0.357;6.957,6.347,0.277;0.524,13.730,0.249;12.239,7.528,1.329;11.939,16.386,1.210;14.979,7.771,0.374;11.131,4.836,0.202;0.690,3.236,0.782;16.172,2.389,1.144;15.159,0.620,0.661;19.606,2.890,0.409;3.250,9.945,0.882;13.082,9.974,0.867;8.802,6.985,1.230;2.377,3.513,0.441;13.109,11.936,1.540;1.926,6.563,0.901;12.107,11.264,2.227;19.298,12.569,1.380;11.001,12.918,1.378;12.688,11.130,2.129;3.254,10.241,1.186;2.844,1.685,2.356"
14,drone_5,15.2755,5.9300,17.0000,17.0000,"2.151,12.336,0.455;19.259,9.322,0.297;12.134,15.192,0.957;2.056,1.824,0.263;17.501,11.043,0.466;17.083,5.138,0.412;10.651,11.159,0.765;15.847,19.209,0.451;1.209,0.993,1.003;12.311,8.162,0.307;1.979,10.680,1.815;14.299,12.706,0.499;4.977,3.839,0.400;16.967,5.336,0.395;3.723,0.152,0.303;12.866,19.161,0.966;9.891,8.477,0.480;16.585,3.572,1.587;0.874,18.384,0.392;0.699,10.773,1.316;16.894,0.657,0.928;12.389,15.377,1.159;3.546,5.057,1.141;0.232,13.351,0.300;1.632,15.289,0.454;11.624,2.153,0.400;15.383,8.235,0.385;12.181,0.998,0.748;0.525,1.140,0.472;11.021,8.951,1.364;11.296,1.365,0.370;14.364,1.567,0.299;10.508,7.231,0.433;12.092,17.359,0.426;16.495,12.278,1.297;5.121,2.665,0.652;10.960,12.788,1.164;10.172,19.118,0.894;19.246,3.108,0.341;15.841,0.659,0.708;6.086,3.665,0.306;19.411,15.863,0.398;13.792,6.320,0.367;14.116,6.157,0.283;9.214,16.656,0.349;1.932,4.100,0.408;13.757,9.779,0.292;14.050,15.992,0.271;10.827,18.218,0.810;15.979,1.019,1.150;11.922,11.606,2.328;11.823,0.722,0.458;1.954,2.148,0.436;9.077,13.096,0.807;8.541,7.176,0.237;18.904,9.266,0.203;18.143,2.555,0.956;18.130,13.413,0.815;18.883,13.045,0.331;4.327,3.855,0.224;2.740,1.681,0.310;9.135,15.079,0.446;17.878,2.268,0.976;18.736,10.135,1.100;16.861,13.855,0.337;10.609,12.528,1.072;7.842,4.229,0.276;6.224,3.037,0.998;13.011,7.241,1.035;9.902,8.311,1.150;0.630,19.479,0.467;13.548,8.309,0.731;3.701,3.279,0.853;6.331,5.055,0.487;14.117,15.105,0.357;6.957,6.347,0.277;0.524,13.730,0.249;12.239,7.528,1.329;11.939,16.386,1.210;14.979,7.771,0.374;11.131,4.836,0.202;0.690,3.236,0.782;16.172,2.389,1.144;15.159,0.620,0.661;19.606,2.890,0.409;3.250,9.945,0.882;13.082,9.974,0.867;8.802,6.985,1.230;2.377,3.513,0.441;13.109,11.936,1.540;1.926,6.563,0.901;12.107,11.264,2.227;19.298,12.569,1.380;11.001,12.918,1.378;12.688,11.130,2.129;3.254,10.241,1.186;2.844,1.685,2.356"
14,drone_6,7.0210,14.6543,17.0000,17.0000,"2.151,12.336,0.455;19.259,9.322,0.297;12.134,15.192,0.957;2.056,1.824,0.263;17.501,11.043,0.466;17.083,5.138,0.412;10.651,11.159,0.765;15.847,19.209,0.451;1.209,0.993,1.003;12.311,8.162,0.307;1.979,10.680,1.815;14.299,12.706,0.499;4.977,3.839,0.400;16.967,5.336,0.395;3.723,0.152,0.303;12.866,19.161,0.966;9.891,8.477,0.480;16.585,3.572,1.587;0.874,18.384,0.392;0.699,10.773,1.316;16.894,0.657,0.928;12.389,15.377,1.159;3.546,5.057,1.141;0.232,13.351,0.300;1.632,15.289,0.454;11.624,2.153,0.400;15.383,8.235,0.385;12.181,0.998,0.748;0.525,1.140,0.472;11.021,8.951,1.364;11.296,1.365,0.370;14.364,1.567,0.299;10.508,7.231,0.433;12.092,17.359,0.426;16.495,12.278,1.297;5.121,2.665,0.652;10.960,12.788,1.164;10.172,19.118,0.894;19.246,3.108,0.341;15.841,0.659,0.708;6.086,3.665,0.306;19.411,15.863,0.398;13.792,6.320,0.367;14.116,6.157,0.283;9.214,16.656,0.349;1.932,4.100,0.408;13.757,9.779,0.292;14.050,15.992,0.271;10.827,18.218,0.810;15.979,1.019,1.150;11.922,11.606,2.328;11.823,0.722,0.458;1.954,2.148,0.436;9.077,13.096,0.807;8.541,7.176,0.237;18.904,9.266,0.203;18.143,2.555,0.956;18.130,13.413,0.815;18.883,13.045,0.331;4.327,3.855,0.224;2.740,1.681,0.310;9.135,15.079,0.446;17.878,2.268,0.976;18.736,10.135,1.100;16.861,13.855,0.337;10.609,12.528,1.072;7.842,4.229,0.276;6.224,3.037,0.998;13.011,7.241,1.035;9.902,8.311,1.150;0.630,19.479,0.467;13.548,8.309,0.731;3.701,3.279,0.853;6.331,5.055,0.487;14.117,15.105,0.357;6.957,6.347,0.277;0.524,13.730,0.249;12.239,7.528,1.329;11.939,16.386,1.210;14.979,7.771,0.374;11.131,4.836,0.202;0.690,3.236,0.782;16.172,2.389,1.144;15.159,0.620,0.661;19.606,2.890,0.409;3.250,9.945,0.882;13.082,9.974,0.867;8.802,6.985,1.230;2.377,3.513,0.441;13.109,11.936,1.540;1.926,6.563,0.901;12.107,11.264,2.227;19.298,12.569,1.380;11.001,12.918,1.378;12.688,11.130,2.129;3.254,10.241,1.186;2.844,1.685,2.356"
